transaction_id,transaction_ts,customer_id,customer_age,account_age_days,merchant_category,payment_method,channel,country,currency,quantity,unit_price,discount_pct,amount,num_prior_txns,is_fraud
6741,2025-01-01 15:38:37,10154,38.0,788,healthcare,credit_card,online,US,USD,4,58.05,0.387,142.18,23,0
10986,2025-03-06 21:29:28,14942,18.0,150,electronics,credit_card,online,US,USD,3,216.65,0.433,367.71,9,0
1876,2025-02-02 14:49:08,14884,49.0,51,electronics,debit_card,in_store,MX,MXN,2,211.15,0.114,376.47,3,0
4045,2025-04-22 14:26:12,10692,40.0,434,healthcare,credit_card,in_store,MX,MXN,5,38.41,0.035,182.19,13,0
3423,2025-06-12 21:39:39,14524,39.0,963,entertainment,debit_card,in_store,BR,BRL,3,12.82,0.187,29.89,35,0
1963,2025-02-08 21:15:58,10398,,751,clothing,wallet,online,CA,USD,5,35.18,0.049,167.22,24,0
2140,2025-04-19 09:16:40,13176,53.0,327,entertainment,credit_card,in_store,MX,MXN,6,18.15,0.156,91.86,12,0
5113,2025-09-25 22:11:36,12364,45.0,1210,electronics,credit_card,in_store,BR,BRL,2,55.42,0.026,109.92,59,0
16198,2025-05-03 18:45:49,14090,51.0,1108,grocery,credit_card,in_store,MX,MXN,5,43.65,0.105,195.72,42,0
16326,2025-03-04 23:43:47,14598,33.0,324,grocery,bank_transfer,online,US,USD,2,9.51,0.208,13.54,16,0
16566,2025-04-17 22:35:23,11145,47.0,525,grocery,credit_card,in_store,CO,USD,3,7.19,0.117,17.98,12,0
11553,2025-07-06 04:30:47,13666,70.0,253,grocery,credit_card,online,US,USD,4,6.05,0.043,24.89,11,0
1124,2025-03-07 12:26:46,14143,25.0,360,healthcare,debit_card,online,CA,USD,3,49.81,0.347,97.14,10,0
3247,2025-07-27 22:34:56,14358,32.0,971,grocery,wallet,online,US,USD,4,8.06,0.273,24.18,41,0
3788,2025-01-06 19:09:21,10212,55.0,122,clothing,debit_card,in_store,US,USD,3,10.34,0.224,23.82,8,0
6595,2025-09-16 08:08:47,10345,37.0,146,grocery,wallet,online,MX,MXN,3,10.05,0.158,27.16,2,0
14755,2025-09-16 02:31:55,11037,28.0,125,entertainment,bank_transfer,in_store,BR,BRL,4,28.3,0.116,99.44,5,0
7244,2025-03-16 13:15:40,10787,18.0,186,utilities,debit_card,online,MX,MXN,4,42.61,0.082,156.86,16,0
10148,2025-05-17 14:59:49,12681,,748,grocery,debit_card,in_store,CA,USD,1,7.07,0.267,4.77,27,0
14942,2025-02-17 23:06:30,10774,52.0,16,grocery,credit_card,online,CO,USD,2,4.14,0.306,6.34,1,0
2113,2025-09-04 03:48:44,11324,64.0,868,healthcare,credit_card,in_store,MX,MXN,3,71.29,0.28,154.99,39,0
9834,2025-07-22 18:37:33,13288,58.0,108,electronics,debit_card,online,CA,USD,6,81.47,0.028,474.36,3,0
2205,2025-05-03 21:18:18,12002,42.0,147,grocery,wallet,online,US,USD,5,9.29,0.033,44.83,8,1
17882,2025-02-07 09:15:07,12003,43.0,435,utilities,credit_card,in_store,US,USD,2,22.59,0.078,43.68,15,0
6987,2025-05-23 23:13:22,12395,54.0,684,clothing,credit_card,in_store,MX,MXN,6,6.98,0.07,39.8,28,0
5823,2025-08-24 04:54:25,11257,20.0,1685,restaurant,wallet,in_store,ES,USD,3,22.88,0.388,44.32,64,0
12103,2025-02-10 07:55:56,13884,35.0,193,restaurant,debit_card,in_store,MX,MXN,4,22.08,0.03,86.03,9,0
18154,2025-08-09 10:29:43,10191,33.0,79,grocery,credit_card,online,,,2,8.05,,15.04,2,0
4742,2025-05-05 21:35:10,10589,45.0,687,clothing,bank_transfer,in_store,US,USD,1,15.96,0.134,15.3,19,0
2034,2025-07-03 12:24:07,12204,35.0,502,healthcare,debit_card,online,AR,USD,2,48.82,0.264,74.55,26,0
15727,2025-08-31 01:28:59,11216,24.0,261,utilities,wallet,in_store,CA,USD,4,52.64,0.258,157.07,11,0
5415,2025-03-25 10:14:24,14387,46.0,230,restaurant,credit_card,online,US,USD,1,5.5,0.385,4.11,11,0
1334,2025-08-07 07:04:44,14955,43.0,132,grocery,bank_transfer,online,MX,MXN,5,10.78,0.157,46.3,2,0
11678,2025-05-08 22:45:35,12083,43.0,226,restaurant,wallet,online,ES,USD,4,19.88,0.115,69.27,7,0
8102,2025-09-14 07:17:02,11298,36.0,399,grocery,credit_card,in_store,MX,MXN,3,9.78,0.105,26.16,19,0
4909,2025-08-04 17:05:54,14835,55.0,529,grocery,wallet,online,MX,MXN,1,6.33,0.149,3.74,18,0
5103,2025-03-07 01:58:13,12581,36.0,63,healthcare,bank_transfer,online,US,USD,2,59.45,0.106,107.37,5,0
8453,2025-07-12 18:20:59,10729,32.0,139,clothing,wallet,online,CA,USD,3,37.32,0.232,84.88,5,0
17602,2025-02-17 05:02:09,11777,34.0,483,grocery,debit_card,online,BR,BRL,4,14.32,0.149,50.97,19,0
2492,2025-03-13 11:06:52,13799,38.0,248,grocery,credit_card,in_store,MX,MXN,3,7.4,0.094,19.86,6,0
817,2025-01-12 23:59:52,14731,36.0,55,healthcare,bank_transfer,in_store,MX,MXN,5,30.97,0.085,143.17,2,0
5674,2025-06-25 22:25:05,14521,68.0,1340,utilities,bank_transfer,online,BR,BRL,5,50.31,0.167,211.6,62,0
3792,2025-02-17 03:55:49,13890,37.0,350,clothing,credit_card,online,BR,BRL,3,15.5,0.228,34.46,16,0
2491,2025-04-03 03:40:27,14361,38.0,176,entertainment,credit_card,in_store,MX,MXN,5,22.2,0.078,101.08,7,0
10974,2025-08-26 02:50:21,13718,66.0,331,utilities,credit_card,online,CO,USD,3,115.92,,260.21,16,0
16228,2025-07-16 08:22:49,12686,,1436,electronics,debit_card,online,US,USD,4,202.24,0.064,755.63,53,0
18270,2025-01-07 05:58:38,13229,42.0,1027,electronics,credit_card,in_store,US,USD,2,102.31,0.068,190.67,35,0
558,2025-08-25 01:06:42,10557,47.0,211,utilities,debit_card,in_store,MX,MXN,2,56.9,,108.81,10,0
13905,2025-04-13 19:33:07,10551,28.0,27,utilities,credit_card,online,US,USD,2,39.74,0.095,71.92,3,0
3353,2025-01-29 09:07:15,14934,42.0,279,grocery,debit_card,online,BR,BRL,2,11.64,0.237,18.26,19,0
19905,2025-04-01 02:47:06,13388,24.0,17,clothing,debit_card,online,US,USD,2,50.13,0.348,64.16,1,0
17610,2025-07-31 10:06:34,10074,25.0,702,travel,credit_card,in_store,MX,MXN,4,237.49,0.137,819.97,19,0
920,2025-06-21 15:01:20,14309,31.0,149,grocery,debit_card,in_store,BR,BRL,3,10.09,0.298,22.3,5,0
4181,2025-06-26 02:51:51,10464,45.0,411,restaurant,credit_card,in_store,AR,USD,4,20.79,0.247,65.35,16,0
7131,2025-03-28 22:54:23,11933,,64,healthcare,wallet,online,MX,MXN,3,28.91,0.065,81.15,1,0
18087,2025-07-10 03:02:26,14409,43.0,116,grocery,credit_card,in_store,BR,BRL,2,6.49,0.233,10.01,7,0
3035,2025-01-27 14:13:51,12012,53.0,431,travel,credit_card,in_store,US,USD,5,309.61,0.053,1467.49,19,0
9626,2025-05-18 20:54:14,14703,42.0,758,grocery,debit_card,online,MX,MXN,5,7.05,0.014,35.1,24,0
9377,2025-04-24 02:30:00,14077,18.0,234,grocery,credit_card,in_store,BR,BRL,6,9.65,0.048,51.98,10,0
5998,2025-09-22 20:09:11,12233,51.0,1632,clothing,debit_card,online,MX,MXN,4,57.79,0.161,194.18,74,0
3148,2025-08-14 21:38:48,11296,47.0,87,entertainment,credit_card,online,MX,MXN,3,25.0,0.329,49.76,3,0
8812,2025-06-10 21:09:50,10318,,234,grocery,wallet,in_store,US,USD,2,19.18,0.344,25.62,8,0
19579,2025-07-02 14:00:53,14410,37.0,238,utilities,bank_transfer,in_store,BR,BRL,1,25.65,0.206,17.9,6,0
14417,2025-08-31 07:44:17,14705,42.0,1174,restaurant,debit_card,online,US,USD,3,16.23,,45.6,60,0
15964,2025-08-30 13:10:16,12367,46.0,263,grocery,credit_card,online,MX,MXN,2,7.51,0.082,11.6,11,0
10258,2025-09-05 04:12:15,12607,37.0,1768,electronics,credit_card,online,BR,BRL,3,235.6,0.338,464.81,66,0
5208,2025-07-23 03:46:12,13137,,257,travel,bank_transfer,in_store,BR,BRL,4,335.44,0.239,1019.94,11,0
5676,2025-03-15 06:55:10,10755,26.0,24,grocery,debit_card,in_store,AR,USD,4,8.98,0.124,32.36,1,0
6204,2025-02-22 04:01:23,13247,47.0,43,healthcare,wallet,in_store,ES,USD,4,24.25,0.22,74.82,0,0
15111,2025-08-25 16:14:25,13430,62.0,262,clothing,credit_card,online,MX,MXN,5,46.2,0.194,188.67,11,0
4908,2025-08-02 16:57:39,12395,22.0,743,electronics,debit_card,in_store,BR,BRL,2,231.59,0.264,341.97,24,0
18986,2025-08-27 07:11:18,13276,18.0,455,utilities,credit_card,online,MX,MXN,3,54.93,0.035,159.63,25,0
7500,2025-02-24 13:50:23,13452,54.0,220,clothing,credit_card,in_store,MX,MXN,6,10.23,0.043,56.48,8,0
5255,2025-04-04 18:43:03,10821,32.0,57,clothing,wallet,online,ES,USD,3,16.0,0.099,42.92,2,1
14684,2025-03-18 09:00:15,13656,54.0,1628,healthcare,wallet,in_store,MX,MXN,2,18.24,0.095,34.52,70,0
4721,2025-06-04 05:04:40,13699,52.0,1043,healthcare,debit_card,online,CA,USD,2,21.88,0.323,30.99,29,0
18950,2025-04-09 05:30:55,12316,27.0,1327,electronics,credit_card,in_store,MX,MXN,3,73.09,0.21,173.32,52,0
17750,2025-01-07 01:52:34,10055,51.0,666,travel,credit_card,in_store,MX,MXN,4,362.35,0.102,1302.79,23,0
15292,2025-03-10 04:23:14,13430,34.0,288,utilities,credit_card,online,CA,USD,4,86.35,0.545,158.78,12,0
7456,2025-03-09 16:05:39,10318,21.0,49,restaurant,debit_card,online,MX,MXN,3,11.05,0.029,33.48,3,0
2221,2025-09-13 02:16:12,13706,32.0,377,travel,credit_card,in_store,CO,USD,2,613.08,0.058,1155.55,8,0
14470,2025-06-13 12:24:20,11722,31.0,8,electronics,wallet,online,MX,MXN,1,171.81,0.069,162.08,0,0
2063,2025-02-10 10:17:06,14399,45.0,253,healthcare,credit_card,online,MX,MXN,2,51.25,0.029,100.37,8,0
4011,2025-04-06 09:55:47,14849,46.0,152,healthcare,credit_card,online,US,USD,3,49.36,,119.13,6,0
11675,2025-08-28 03:29:52,14927,18.0,591,restaurant,credit_card,in_store,BR,BRL,3,8.02,0.174,19.34,22,0
13373,2025-01-08 20:31:02,13979,38.0,792,healthcare,debit_card,in_store,US,USD,4,135.39,0.171,451.19,25,0
8157,2025-01-16 17:05:47,14139,22.0,462,travel,wallet,in_store,MX,MXN,1,145.19,0.025,141.86,21,0
4451,2025-08-20 12:08:47,11690,40.0,452,utilities,wallet,online,US,USD,1,49.43,0.266,37.54,16,0
8063,2025-02-18 08:23:50,12225,73.0,425,grocery,credit_card,online,MX,MXN,7,25.27,0.166,146.15,17,0
19310,2025-08-20 12:08:51,14643,50.0,591,restaurant,credit_card,online,MX,MXN,2,8.79,0.121,14.34,25,0
5364,2025-08-19 07:34:59,12118,26.0,377,travel,credit_card,online,US,USD,5,582.49,0.365,1850.4,18,0
17506,2025-08-02 22:04:40,11895,34.0,160,restaurant,credit_card,online,US,USD,3,46.79,0.127,123.76,10,0
15207,2025-04-23 03:31:29,13845,35.0,62,utilities,credit_card,online,MX,MXN,2,41.78,0.139,72.33,1,0
8651,2025-08-29 17:36:25,11163,34.0,46,electronics,wallet,online,US,USD,2,111.78,0.268,162.29,3,1
7312,2025-01-23 04:27:04,10331,39.0,379,healthcare,wallet,online,CO,USD,5,56.07,0.139,240.58,14,0
9,2025-02-24 16:50:35,13969,55.0,178,utilities,credit_card,in_store,US,USD,2,39.58,0.156,66.68,4,0
13493,2025-04-10 22:39:56,11579,34.0,368,utilities,credit_card,in_store,AR,USD,6,53.86,0.293,227.79,12,0
19168,2025-08-11 06:35:45,14383,45.0,61,healthcare,debit_card,online,CA,USD,3,80.41,0.22,189.89,1,0
11363,2025-05-22 01:38:28,11584,36.0,429,clothing,credit_card,online,MX,MXN,3,20.59,0.492,32.24,22,0
14800,2025-07-27 02:32:47,14924,62.0,803,electronics,debit_card,in_store,ES,USD,2,42.64,,61.34,28,0
15260,2025-08-15 18:59:58,11446,57.0,375,entertainment,wallet,in_store,BR,BRL,3,14.11,0.395,24.31,16,0
1542,2025-03-07 00:48:03,10390,41.0,218,grocery,debit_card,online,MX,MXN,3,25.34,0.477,40.9,9,0
18815,2025-07-13 19:52:48,12053,33.0,118,healthcare,wallet,in_store,ES,USD,7,8.39,0.024,58.63,6,0
19743,2025-09-07 09:39:39,10388,30.0,37,utilities,wallet,in_store,MX,MXN,1,28.67,0.24,21.31,1,0
16828,2025-03-21 00:23:31,12799,65.0,455,healthcare,credit_card,online,CO,USD,3,95.99,0.04,274.59,24,0
12567,2025-05-05 19:29:28,12116,61.0,916,healthcare,debit_card,online,BR,BRL,3,56.71,0.072,156.59,30,0
19868,2025-02-25 03:12:54,13996,38.0,420,restaurant,wallet,online,MX,MXN,4,28.31,0.052,106.6,15,0
12713,2025-04-05 10:08:04,13007,51.0,36,electronics,debit_card,online,MX,MXN,3,48.09,0.022,140.6,3,0
17457,2025-01-30 10:39:36,14217,30.0,484,electronics,debit_card,in_store,MX,MXN,2,140.91,0.174,234.62,21,0
18028,2025-03-22 15:22:33,14061,64.0,220,clothing,debit_card,online,CA,USD,1,25.0,0.21,20.36,11,0
6791,2025-08-22 15:25:50,14575,63.0,49,grocery,debit_card,online,CO,USD,1,16.07,0.087,15.95,0,0
8374,2025-01-29 07:50:42,14738,41.0,76,electronics,wallet,online,MX,MXN,3,347.04,0.096,939.93,3,0
13969,2025-09-26 10:16:59,11515,35.0,629,electronics,credit_card,online,MX,MXN,4,201.13,0.17,669.05,26,0
5915,2025-05-22 09:02:26,10178,43.0,646,travel,credit_card,online,MX,MXN,3,151.69,0.081,419.11,17,0
14917,2025-08-18 21:58:54,11884,34.0,1277,grocery,wallet,in_store,MX,MXN,4,8.57,0.022,33.99,53,0
9543,2025-03-12 22:22:36,10547,45.0,809,travel,debit_card,online,US,USD,3,234.03,0.074,649.54,34,0
19878,2025-07-27 08:28:23,14446,42.0,121,grocery,bank_transfer,online,US,USD,2,14.6,,23.97,6,0
3554,2025-07-12 00:02:15,10002,34.0,1,restaurant,debit_card,in_store,BR,BRL,1,9.17,0.087,8.85,1,0
9793,2025-01-16 04:51:06,12948,34.0,1062,entertainment,credit_card,online,MX,MXN,3,10.09,0.096,27.82,49,0
18528,2025-08-18 07:53:08,13241,57.0,1536,grocery,debit_card,online,US,USD,1,11.27,0.077,9.38,56,0
2896,2025-05-26 06:08:32,13012,33.0,1062,grocery,credit_card,online,US,USD,2,22.07,0.015,42.88,37,0
4155,2025-03-03 06:33:00,13314,69.0,38,grocery,credit_card,online,MX,MXN,4,10.47,0.169,34.97,2,0
8715,2025-05-20 12:32:36,14472,41.0,38,healthcare,bank_transfer,online,BR,BRL,5,46.17,0.105,206.76,0,0
14750,2025-05-29 10:06:33,14924,43.0,141,clothing,credit_card,online,BR,BRL,4,14.71,0.086,51.75,6,0
19253,2025-09-11 01:51:27,14402,41.0,924,utilities,bank_transfer,online,MX,MXN,1,40.99,,31.14,42,0
18659,2025-08-25 01:55:02,10849,49.0,265,restaurant,credit_card,online,US,USD,6,4.76,0.084,24.31,12,0
10794,2025-03-26 19:44:58,11955,59.0,108,travel,credit_card,in_store,CA,USD,1,69.89,0.263,53.03,4,0
9194,2025-04-28 04:45:38,13308,51.0,453,restaurant,bank_transfer,in_store,MX,MXN,3,28.97,0.245,64.47,17,0
17758,2025-02-16 11:39:04,14190,57.0,811,electronics,credit_card,online,BR,BRL,5,154.73,0.21,611.15,31,0
5013,2025-06-11 14:51:49,11514,60.0,281,healthcare,wallet,online,CO,USD,1,35.66,0.175,30.98,10,0
9019,2025-02-03 20:26:07,10625,18.0,204,electronics,credit_card,in_store,MX,MXN,2,216.51,0.063,404.27,5,0
4623,2025-08-12 20:35:36,12423,46.0,892,utilities,wallet,in_store,US,USD,6,25.61,0.209,120.68,35,0
6519,2025-02-22 16:08:39,13439,60.0,432,healthcare,debit_card,in_store,US,USD,1,122.7,0.068,112.57,16,0
18386,2025-05-21 09:39:50,13371,43.0,178,grocery,debit_card,in_store,MX,MXN,2,22.4,0.073,40.7,8,0
17931,2025-02-11 02:40:16,12816,51.0,151,electronics,credit_card,online,AR,USD,3,131.59,0.235,304.97,9,0
3565,2025-07-30 22:57:29,13273,28.0,371,grocery,credit_card,online,MX,MXN,4,14.17,0.064,51.38,22,0
15233,2025-04-02 01:18:53,14930,47.0,241,grocery,wallet,in_store,ES,USD,3,10.07,,12.27,9,0
9329,2025-04-29 03:42:14,11169,47.0,31,electronics,wallet,in_store,AR,USD,2,116.17,0.036,220.2,1,0
3920,2025-06-15 04:59:09,13605,52.0,301,utilities,debit_card,in_store,MX,MXN,3,41.5,0.086,114.55,11,0
124,2025-05-08 11:37:04,10221,42.0,148,electronics,credit_card,online,MX,MXN,2,158.52,0.334,214.1,5,0
7922,2025-03-27 22:18:58,10986,32.0,177,utilities,credit_card,online,US,USD,1,51.1,0.129,47.01,8,0
8471,2025-05-31 11:15:34,11627,,505,travel,debit_card,in_store,CA,USD,2,648.33,0.096,1172.28,15,0
10599,2025-08-14 03:47:22,14121,,71,clothing,credit_card,online,US,USD,3,18.45,,44.07,2,0
9075,2025-04-24 14:23:41,10016,18.0,87,restaurant,credit_card,online,AR,USD,1,10.62,0.355,6.83,7,0
17122,2025-03-24 09:51:37,12435,45.0,50,restaurant,wallet,online,MX,MXN,3,12.68,0.12,35.97,3,0
11119,2025-03-21 16:12:01,13117,56.0,130,grocery,credit_card,online,BR,BRL,2,4.38,0.119,6.57,0,0
15903,2025-07-07 18:09:36,12226,34.0,326,grocery,credit_card,in_store,US,USD,2,9.56,0.287,11.11,13,0
15843,2025-07-02 01:37:06,10180,42.0,1318,healthcare,bank_transfer,in_store,CA,USD,3,137.21,0.03,398.81,63,0
16751,2025-05-27 08:05:00,11563,44.0,153,healthcare,debit_card,online,MX,MXN,6,19.87,0.072,111.65,5,0
8487,2025-05-05 22:33:58,11823,26.0,1252,entertainment,bank_transfer,in_store,CA,USD,5,46.82,0.102,209.99,55,0
18044,2025-09-26 11:08:56,14166,57.0,1101,travel,wallet,in_store,CO,USD,4,546.58,0.046,2089.34,55,0
6216,2025-06-24 08:11:14,10450,40.0,1859,healthcare,debit_card,online,US,USD,8,32.55,0.035,248.44,85,0
15621,2025-08-02 17:36:53,13389,36.0,437,entertainment,wallet,in_store,MX,MXN,5,10.42,0.089,48.71,21,0
8932,2025-02-10 15:56:12,12705,,114,restaurant,credit_card,online,MX,MXN,1,17.69,0.228,15.84,6,0
11394,2025-02-03 23:25:41,14802,57.0,449,electronics,debit_card,online,CA,USD,1,300.22,0.041,284.96,21,0
4644,2025-01-19 09:56:45,11351,38.0,40,healthcare,credit_card,online,CA,USD,6,131.4,0.111,701.82,1,0
15045,2025-01-10 19:00:02,13433,27.0,223,grocery,credit_card,online,MX,MXN,3,3.85,0.217,7.79,12,0
4100,2025-04-01 16:52:48,14662,35.0,1329,entertainment,debit_card,online,US,USD,3,6.59,0.149,16.22,54,0
979,2025-04-05 05:45:44,14603,22.0,362,travel,credit_card,in_store,ES,USD,1,687.71,0.143,588.67,18,0
13432,2025-08-15 03:41:04,11136,44.0,594,healthcare,debit_card,online,,,2,79.11,0.09,142.15,27,0
3652,2025-01-20 06:51:28,10969,19.0,429,restaurant,wallet,online,MX,MXN,3,4.02,0.037,10.69,11,0
18262,2025-01-26 09:52:07,12755,34.0,33,grocery,credit_card,in_store,ES,USD,3,9.69,0.087,26.65,2,0
18029,2025-02-28 15:48:15,14017,31.0,24,clothing,credit_card,in_store,MX,MXN,3,8.92,0.18,20.79,1,0
16055,2025-08-31 00:19:16,13205,52.0,178,entertainment,credit_card,online,US,USD,2,15.37,0.215,24.76,9,0
15435,2025-03-02 01:09:21,13914,35.0,327,entertainment,wallet,online,US,USD,2,22.42,0.412,27.14,9,0
11703,2025-08-17 22:37:03,11627,33.0,595,clothing,bank_transfer,online,AR,USD,3,22.63,0.3,48.19,27,0
15181,2025-01-11 13:33:54,13094,28.0,654,restaurant,bank_transfer,in_store,BR,BRL,6,14.9,0.263,65.67,32,0
11607,2025-07-18 13:04:31,10576,46.0,10,travel,debit_card,in_store,CO,USD,7,812.97,0.283,4081.17,0,0
4708,2025-05-29 14:52:05,14428,44.0,521,utilities,bank_transfer,in_store,US,USD,3,43.7,0.041,126.66,17,0
7316,2025-04-23 11:35:39,12045,53.0,632,healthcare,wallet,in_store,MX,MXN,3,104.42,0.199,249.44,23,0
19318,2025-09-09 08:19:03,11773,42.0,410,clothing,credit_card,in_store,US,USD,2,26.12,0.065,50.12,28,0
1141,2025-08-26 11:06:23,11184,43.0,96,healthcare,debit_card,in_store,BR,BRL,3,88.59,0.175,218.21,6,0
17406,2025-02-26 22:41:04,12044,30.0,584,healthcare,credit_card,in_store,CA,USD,3,64.82,0.363,125.42,19,0
18860,2025-08-14 23:24:46,11339,54.0,302,grocery,bank_transfer,online,MX,MXN,1,12.3,0.137,9.54,10,0
16854,2025-08-02 22:29:23,13068,36.0,297,grocery,wallet,online,US,USD,2,8.08,0.137,12.06,13,0
10011,2025-06-26 20:54:09,11116,23.0,118,grocery,wallet,in_store,CO,USD,3,10.76,0.205,29.36,3,0
19970,2025-06-14 15:24:17,13207,18.0,202,healthcare,credit_card,online,BR,BRL,1,40.72,,30.56,6,0
2944,2025-02-20 08:11:34,13231,36.0,28,utilities,debit_card,online,MX,MXN,2,43.52,0.191,69.82,1,0
19420,2025-06-15 20:04:52,14294,35.0,152,restaurant,credit_card,in_store,US,USD,2,7.6,0.009,16.2,6,0
6374,2025-07-16 04:26:18,10661,24.0,102,grocery,wallet,in_store,MX,MXN,5,12.45,0.115,54.82,3,0
18082,2025-01-30 13:28:39,14871,63.0,82,restaurant,credit_card,in_store,AR,USD,1,6.04,0.388,2.92,3,0
714,2025-07-26 11:38:49,10918,,687,electronics,bank_transfer,in_store,MX,MXN,4,537.07,0.125,1879.13,27,0
4849,2025-02-11 23:31:26,10406,61.0,2224,utilities,credit_card,in_store,CO,USD,3,20.86,0.241,46.49,82,0
971,2025-03-22 21:05:44,10149,32.0,831,healthcare,credit_card,online,ES,USD,4,166.64,0.063,621.41,41,0
18490,2025-04-11 14:22:39,14060,44.0,154,utilities,debit_card,in_store,AR,USD,5,22.17,0.151,95.1,7,0
7552,2025-05-13 08:51:31,10054,39.0,391,entertainment,debit_card,in_store,MX,MXN,3,10.81,,29.06,13,0
11967,2025-06-15 07:57:55,11130,42.0,648,travel,credit_card,in_store,MX,MXN,3,320.5,0.175,793.43,33,0
14216,2025-06-03 00:04:32,10695,18.0,1031,entertainment,credit_card,in_store,US,USD,2,28.1,0.088,49.51,41,0
6067,2025-04-14 22:19:01,14578,,357,utilities,wallet,online,MX,MXN,2,63.41,0.209,100.76,19,0
1447,2025-09-11 21:19:12,11707,40.0,90,healthcare,credit_card,in_store,MX,MXN,3,67.88,0.128,179.17,0,0
17101,2025-04-01 03:46:03,12447,,1142,restaurant,credit_card,online,ES,USD,5,21.43,0.018,101.82,35,0
5979,2025-02-25 17:43:30,10395,43.0,167,grocery,debit_card,online,MX,MXN,5,3.2,0.074,17.53,5,0
13588,2025-06-07 14:10:01,11897,56.0,829,healthcare,wallet,online,US,USD,3,110.36,0.053,312.63,30,0
9868,2025-03-09 02:17:06,14251,,517,healthcare,wallet,online,CO,USD,4,64.42,,251.95,21,0
17371,2025-07-18 16:16:54,12160,30.0,253,entertainment,credit_card,online,AR,USD,3,7.22,0.372,15.45,11,0
6773,2025-09-18 14:32:43,12949,55.0,711,grocery,debit_card,online,MX,MXN,2,7.51,,7.65,29,1
12429,2025-09-01 12:01:02,10787,27.0,614,restaurant,wallet,in_store,CA,USD,4,12.56,0.127,45.25,16,0
1924,2025-04-28 04:30:02,11451,45.0,1105,clothing,wallet,in_store,CA,USD,3,33.31,0.266,73.73,38,0
8141,2025-07-27 11:04:52,13115,25.0,6,restaurant,wallet,online,MX,MXN,4,10.97,0.373,27.01,0,0
1112,2025-03-04 22:04:19,13191,48.0,938,restaurant,wallet,in_store,CA,USD,1,16.49,0.179,11.63,34,0
16762,2025-05-15 03:20:06,13073,55.0,79,restaurant,bank_transfer,in_store,CO,USD,4,4.38,0.183,14.52,3,0
14088,2025-03-04 00:57:23,12327,28.0,346,grocery,credit_card,in_store,MX,MXN,5,17.0,0.149,71.93,8,0
5733,2025-08-16 02:10:05,11607,21.0,349,travel,credit_card,in_store,US,USD,3,564.35,,1555.2,15,0
13389,2025-04-10 17:50:08,14210,44.0,244,grocery,debit_card,in_store,BR,BRL,9,13.43,0.17,98.54,16,0
3789,2025-09-21 23:32:16,13320,61.0,121,healthcare,wallet,online,BR,BRL,2,109.04,0.181,176.56,3,0
8692,2025-09-14 09:19:17,12154,62.0,581,clothing,debit_card,online,US,USD,3,44.27,0.154,113.23,17,0
9472,2025-07-21 06:34:42,12704,46.0,720,restaurant,credit_card,online,MX,MXN,3,14.49,0.13,35.2,33,0
11624,2025-01-21 14:58:29,10229,56.0,31,healthcare,credit_card,in_store,AR,USD,4,244.38,0.094,885.53,2,0
3083,2025-03-16 15:38:12,10125,,383,restaurant,wallet,online,,,4,8.08,0.124,25.13,16,0
4463,2025-06-08 16:48:53,11242,43.0,388,grocery,wallet,in_store,CO,USD,3,8.03,0.06,22.36,14,0
13342,2025-04-10 22:54:54,12952,,267,restaurant,wallet,online,MX,MXN,3,10.16,0.379,21.02,4,0
17938,2025-09-04 12:40:42,14449,47.0,435,utilities,debit_card,online,AR,USD,2,78.05,0.223,122.98,16,0
14718,2025-03-16 14:56:35,11018,48.0,300,electronics,wallet,in_store,MX,MXN,5,224.65,0.08,1032.42,13,0
3272,2025-04-22 12:15:44,10810,40.0,888,healthcare,credit_card,online,MX,MXN,2,48.79,0.149,84.44,31,0
2599,2025-09-19 07:01:01,11810,58.0,84,travel,credit_card,in_store,MX,MXN,2,701.1,0.306,971.4,3,0
4334,2025-08-30 11:11:27,13201,28.0,184,grocery,debit_card,online,CA,USD,2,8.87,,10.84,6,0
19662,2025-08-03 15:35:58,10314,19.0,9,restaurant,debit_card,in_store,BR,BRL,6,5.43,0.279,21.63,3,0
10526,2025-02-11 11:40:44,13326,32.0,21,healthcare,credit_card,in_store,MX,MXN,4,70.3,0.067,262.03,1,0
4637,2025-08-11 00:56:24,14307,44.0,1526,healthcare,credit_card,online,MX,MXN,5,25.14,0.039,119.91,49,0
307,2025-03-23 03:40:08,13473,,225,entertainment,debit_card,in_store,MX,MXN,1,8.86,0.398,6.14,6,0
9338,2025-08-25 02:43:40,12515,42.0,221,grocery,credit_card,online,CA,USD,1,5.37,0.059,4.29,11,0
15106,2025-03-22 08:42:16,12681,45.0,605,electronics,credit_card,in_store,BR,BRL,2,134.38,0.086,246.92,22,0
17024,2025-05-23 12:12:14,10824,51.0,531,restaurant,credit_card,online,MX,MXN,3,11.91,,33.24,32,0
4402,2025-02-02 20:27:59,14055,30.0,130,restaurant,credit_card,in_store,CA,USD,5,12.61,0.229,47.15,3,0
3645,2025-09-16 05:46:44,11293,53.0,195,utilities,wallet,online,US,USD,3,25.24,0.107,66.73,7,0
11781,2025-02-01 23:57:55,12740,34.0,256,travel,credit_card,in_store,CO,USD,2,374.2,0.226,579.39,11,0
18978,2025-09-16 03:21:10,12132,,722,restaurant,wallet,in_store,BR,BRL,4,42.7,,125.89,26,0
